path,label,label_text,split
data\raw\train\cat\cat_train_01405.jpg,1,cat,train
data\raw\train\bird\bird_train_01406.jpg,0,bird,train
data\raw\train\deer\deer_train_01407.jpg,4,deer,train
data\raw\train\snail\snail_train_01408.jpg,6,snail,train
data\raw\train\cat\cat_train_01409.jpg,1,cat,train
data\raw\train\cat\cat_train_01410.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01411.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01412.jpg,7,swan,train
data\raw\train\swan\swan_train_01413.jpg,7,swan,train
data\raw\train\swan\swan_train_01414.jpg,7,swan,train
data\raw\train\swan\swan_train_01415.jpg,7,swan,train
data\raw\train\llama\llama_train_01416.jpg,2,llama,train
data\raw\train\cat\cat_train_01417.jpg,1,cat,train
data\raw\train\llama\llama_train_01418.jpg,2,llama,train
data\raw\train\dog\dog_train_01419.jpg,5,dog,train
data\raw\train\dog\dog_train_01420.jpg,5,dog,train
data\raw\train\llama\llama_train_01421.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01422.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01423.jpg,5,dog,train
data\raw\train\dog\dog_train_01424.jpg,5,dog,train
data\raw\train\deer\deer_train_01425.jpg,4,deer,train
data\raw\train\deer\deer_train_01426.jpg,4,deer,train
data\raw\train\swan\swan_train_01427.jpg,7,swan,train
data\raw\train\bird\bird_train_01428.jpg,0,bird,train
data\raw\train\snail\snail_train_01429.jpg,6,snail,train
data\raw\train\snail\snail_train_01430.jpg,6,snail,train
data\raw\train\swan\swan_train_01431.jpg,7,swan,train
data\raw\train\snail\snail_train_01432.jpg,6,snail,train
data\raw\train\swan\swan_train_01433.jpg,7,swan,train
data\raw\train\dog\dog_train_01434.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01435.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01436.jpg,7,swan,train
data\raw\train\llama\llama_train_01437.jpg,2,llama,train
data\raw\train\deer\deer_train_01438.jpg,4,deer,train
data\raw\train\snail\snail_train_01439.jpg,6,snail,train
data\raw\train\deer\deer_train_01440.jpg,4,deer,train
data\raw\train\deer\deer_train_01441.jpg,4,deer,train
data\raw\train\bird\bird_train_01442.jpg,0,bird,train
data\raw\train\snail\snail_train_01443.jpg,6,snail,train
data\raw\train\cat\cat_train_01444.jpg,1,cat,train
data\raw\train\dog\dog_train_01445.jpg,5,dog,train
data\raw\train\dog\dog_train_01446.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01447.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01448.jpg,6,snail,train
data\raw\train\deer\deer_train_01449.jpg,4,deer,train
data\raw\train\snail\snail_train_01450.jpg,6,snail,train
data\raw\train\bird\bird_train_01451.jpg,0,bird,train
data\raw\train\dog\dog_train_01452.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01453.jpg,3,rabbit,train
data\raw\train\bird\bird_train_01454.jpg,0,bird,train
data\raw\train\swan\swan_train_01455.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01456.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01457.jpg,2,llama,train
data\raw\train\cat\cat_train_01458.jpg,1,cat,train
data\raw\train\deer\deer_train_01459.jpg,4,deer,train
data\raw\train\deer\deer_train_01460.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01461.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01462.jpg,2,llama,train
data\raw\train\dog\dog_train_01463.jpg,5,dog,train
data\raw\train\deer\deer_train_01464.jpg,4,deer,train
data\raw\train\swan\swan_train_01465.jpg,7,swan,train
data\raw\train\bird\bird_train_01466.jpg,0,bird,train
data\raw\train\bird\bird_train_01467.jpg,0,bird,train
data\raw\train\bird\bird_train_01468.jpg,0,bird,train
data\raw\train\snail\snail_train_01469.jpg,6,snail,train
data\raw\train\deer\deer_train_01470.jpg,4,deer,train
data\raw\train\swan\swan_train_01471.jpg,7,swan,train
data\raw\train\swan\swan_train_01472.jpg,7,swan,train
data\raw\train\deer\deer_train_01473.jpg,4,deer,train
data\raw\train\cat\cat_train_01474.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01475.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01476.jpg,5,dog,train
data\raw\train\bird\bird_train_01477.jpg,0,bird,train
data\raw\train\swan\swan_train_01478.jpg,7,swan,train
data\raw\train\swan\swan_train_01479.jpg,7,swan,train
data\raw\train\llama\llama_train_01480.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01481.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01482.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01483.jpg,4,deer,train
data\raw\train\deer\deer_train_01484.jpg,4,deer,train
data\raw\train\cat\cat_train_01485.jpg,1,cat,train
data\raw\train\dog\dog_train_01486.jpg,5,dog,train
data\raw\train\dog\dog_train_01487.jpg,5,dog,train
data\raw\train\bird\bird_train_01488.jpg,0,bird,train
data\raw\train\dog\dog_train_01489.jpg,5,dog,train
data\raw\train\deer\deer_train_01490.jpg,4,deer,train
data\raw\train\bird\bird_train_01491.jpg,0,bird,train
data\raw\train\dog\dog_train_01492.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01493.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01494.jpg,7,swan,train
data\raw\train\dog\dog_train_01495.jpg,5,dog,train
data\raw\train\llama\llama_train_01496.jpg,2,llama,train
data\raw\train\bird\bird_train_01497.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01498.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01499.jpg,1,cat,train
data\raw\train\swan\swan_train_01500.jpg,7,swan,train
data\raw\train\cat\cat_train_01501.jpg,1,cat,train
data\raw\train\dog\dog_train_01502.jpg,5,dog,train
data\raw\train\cat\cat_train_01503.jpg,1,cat,train
data\raw\train\snail\snail_train_01504.jpg,6,snail,train
data\raw\train\cat\cat_train_01505.jpg,1,cat,train
data\raw\train\deer\deer_train_01506.jpg,4,deer,train
data\raw\train\dog\dog_train_01507.jpg,5,dog,train
data\raw\train\snail\snail_train_01508.jpg,6,snail,train
data\raw\train\llama\llama_train_01509.jpg,2,llama,train
data\raw\train\deer\deer_train_01510.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01511.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01512.jpg,6,snail,train
data\raw\train\cat\cat_train_01513.jpg,1,cat,train
data\raw\train\cat\cat_train_01514.jpg,1,cat,train
data\raw\train\swan\swan_train_01515.jpg,7,swan,train
data\raw\train\cat\cat_train_01516.jpg,1,cat,train
data\raw\train\snail\snail_train_01517.jpg,6,snail,train
data\raw\train\dog\dog_train_01518.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01519.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01520.jpg,6,snail,train
data\raw\train\deer\deer_train_01521.jpg,4,deer,train
data\raw\train\cat\cat_train_01522.jpg,1,cat,train
data\raw\train\cat\cat_train_01523.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01524.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01525.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01526.jpg,6,snail,train
data\raw\train\dog\dog_train_01527.jpg,5,dog,train
data\raw\train\dog\dog_train_01528.jpg,5,dog,train
data\raw\train\dog\dog_train_01529.jpg,5,dog,train
data\raw\train\dog\dog_train_01530.jpg,5,dog,train
data\raw\train\swan\swan_train_01531.jpg,7,swan,train
data\raw\train\bird\bird_train_01532.jpg,0,bird,train
data\raw\train\cat\cat_train_01533.jpg,1,cat,train
data\raw\train\bird\bird_train_01534.jpg,0,bird,train
data\raw\train\deer\deer_train_01535.jpg,4,deer,train
data\raw\train\bird\bird_train_01536.jpg,0,bird,train
data\raw\train\cat\cat_train_01537.jpg,1,cat,train
data\raw\train\dog\dog_train_01538.jpg,5,dog,train
data\raw\train\dog\dog_train_01539.jpg,5,dog,train
data\raw\train\snail\snail_train_01540.jpg,6,snail,train
data\raw\train\swan\swan_train_01541.jpg,7,swan,train
data\raw\train\dog\dog_train_01542.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01543.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01544.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01545.jpg,6,snail,train
data\raw\train\llama\llama_train_01546.jpg,2,llama,train
data\raw\train\swan\swan_train_01547.jpg,7,swan,train
data\raw\train\dog\dog_train_01548.jpg,5,dog,train
data\raw\train\bird\bird_train_01549.jpg,0,bird,train
data\raw\train\llama\llama_train_01550.jpg,2,llama,train
data\raw\train\llama\llama_train_01551.jpg,2,llama,train
data\raw\train\bird\bird_train_01552.jpg,0,bird,train
data\raw\train\deer\deer_train_01553.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01554.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01555.jpg,1,cat,train
data\raw\train\deer\deer_train_01556.jpg,4,deer,train
data\raw\train\cat\cat_train_01557.jpg,1,cat,train
data\raw\train\cat\cat_train_01558.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01559.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01560.jpg,5,dog,train
data\raw\train\bird\bird_train_01561.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01562.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01563.jpg,4,deer,train
data\raw\train\swan\swan_train_01564.jpg,7,swan,train
data\raw\train\deer\deer_train_01565.jpg,4,deer,train
data\raw\train\llama\llama_train_01566.jpg,2,llama,train
data\raw\train\bird\bird_train_01567.jpg,0,bird,train
data\raw\train\dog\dog_train_01568.jpg,5,dog,train
data\raw\train\deer\deer_train_01569.jpg,4,deer,train
data\raw\train\snail\snail_train_01570.jpg,6,snail,train
data\raw\train\bird\bird_train_01571.jpg,0,bird,train
data\raw\train\deer\deer_train_01572.jpg,4,deer,train
data\raw\train\deer\deer_train_01573.jpg,4,deer,train
data\raw\train\llama\llama_train_01574.jpg,2,llama,train
data\raw\train\llama\llama_train_01575.jpg,2,llama,train
data\raw\train\bird\bird_train_01576.jpg,0,bird,train
data\raw\train\cat\cat_train_01577.jpg,1,cat,train
data\raw\train\deer\deer_train_01578.jpg,4,deer,train
data\raw\train\cat\cat_train_01579.jpg,1,cat,train
data\raw\train\bird\bird_train_01580.jpg,0,bird,train
data\raw\train\bird\bird_train_01581.jpg,0,bird,train
data\raw\train\dog\dog_train_01582.jpg,5,dog,train
data\raw\train\dog\dog_train_01583.jpg,5,dog,train
data\raw\train\cat\cat_train_01584.jpg,1,cat,train
data\raw\train\dog\dog_train_01585.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01586.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01587.jpg,7,swan,train
data\raw\train\dog\dog_train_01588.jpg,5,dog,train
data\raw\train\deer\deer_train_01589.jpg,4,deer,train
data\raw\train\bird\bird_train_01590.jpg,0,bird,train
data\raw\train\llama\llama_train_01591.jpg,2,llama,train
data\raw\train\swan\swan_train_01592.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01593.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01594.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01595.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01596.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01597.jpg,2,llama,train
data\raw\train\bird\bird_train_01598.jpg,0,bird,train
data\raw\train\snail\snail_train_01599.jpg,6,snail,train
data\raw\train\llama\llama_train_01600.jpg,2,llama,train
data\raw\train\deer\deer_train_01601.jpg,4,deer,train
data\raw\train\bird\bird_train_01602.jpg,0,bird,train
data\raw\train\bird\bird_train_01603.jpg,0,bird,train
data\raw\train\swan\swan_train_01604.jpg,7,swan,train
data\raw\train\llama\llama_train_01605.jpg,2,llama,train
data\raw\train\swan\swan_train_01606.jpg,7,swan,train
data\raw\train\dog\dog_train_01607.jpg,5,dog,train
data\raw\train\snail\snail_train_01608.jpg,6,snail,train
data\raw\train\cat\cat_train_01609.jpg,1,cat,train
data\raw\train\bird\bird_train_01610.jpg,0,bird,train
data\raw\train\deer\deer_train_01611.jpg,4,deer,train
data\raw\train\bird\bird_train_01612.jpg,0,bird,train
data\raw\train\deer\deer_train_01613.jpg,4,deer,train
data\raw\train\swan\swan_train_01614.jpg,7,swan,train
data\raw\train\snail\snail_train_01615.jpg,6,snail,train
data\raw\train\dog\dog_train_01616.jpg,5,dog,train
data\raw\train\cat\cat_train_01617.jpg,1,cat,train
data\raw\train\llama\llama_train_01618.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01619.jpg,3,rabbit,train
data\raw\train\bird\bird_train_01620.jpg,0,bird,train
data\raw\train\swan\swan_train_01621.jpg,7,swan,train
data\raw\train\dog\dog_train_01622.jpg,5,dog,train
data\raw\train\cat\cat_train_01623.jpg,1,cat,train
data\raw\train\llama\llama_train_01624.jpg,2,llama,train
data\raw\train\llama\llama_train_01625.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01626.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01627.jpg,1,cat,train
data\raw\train\snail\snail_train_01628.jpg,6,snail,train
data\raw\train\cat\cat_train_01629.jpg,1,cat,train
data\raw\train\llama\llama_train_01630.jpg,2,llama,train
data\raw\train\llama\llama_train_01631.jpg,2,llama,train
data\raw\train\deer\deer_train_01632.jpg,4,deer,train
data\raw\train\bird\bird_train_01633.jpg,0,bird,train
data\raw\train\snail\snail_train_01634.jpg,6,snail,train
data\raw\train\dog\dog_train_01635.jpg,5,dog,train
data\raw\train\dog\dog_train_01636.jpg,5,dog,train
data\raw\train\llama\llama_train_01637.jpg,2,llama,train
data\raw\train\cat\cat_train_01638.jpg,1,cat,train
data\raw\train\cat\cat_train_01639.jpg,1,cat,train
data\raw\train\llama\llama_train_01640.jpg,2,llama,train
data\raw\train\cat\cat_train_01641.jpg,1,cat,train
data\raw\train\dog\dog_train_01642.jpg,5,dog,train
data\raw\train\swan\swan_train_01643.jpg,7,swan,train
data\raw\train\snail\snail_train_01644.jpg,6,snail,train
data\raw\train\dog\dog_train_01645.jpg,5,dog,train
data\raw\train\dog\dog_train_01646.jpg,5,dog,train
data\raw\train\cat\cat_train_01647.jpg,1,cat,train
data\raw\train\bird\bird_train_01648.jpg,0,bird,train
data\raw\train\dog\dog_train_01649.jpg,5,dog,train
data\raw\train\dog\dog_train_01650.jpg,5,dog,train
data\raw\train\bird\bird_train_01651.jpg,0,bird,train
data\raw\train\cat\cat_train_01652.jpg,1,cat,train
data\raw\train\deer\deer_train_01653.jpg,4,deer,train
data\raw\train\deer\deer_train_01654.jpg,4,deer,train
data\raw\train\deer\deer_train_01655.jpg,4,deer,train
data\raw\train\swan\swan_train_01656.jpg,7,swan,train
data\raw\train\snail\snail_train_01657.jpg,6,snail,train
data\raw\train\dog\dog_train_01658.jpg,5,dog,train
data\raw\train\dog\dog_train_01659.jpg,5,dog,train
data\raw\train\dog\dog_train_01660.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01661.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01662.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01663.jpg,5,dog,train
data\raw\train\llama\llama_train_01664.jpg,2,llama,train
data\raw\train\bird\bird_train_01665.jpg,0,bird,train
data\raw\train\bird\bird_train_01666.jpg,0,bird,train
data\raw\train\bird\bird_train_01667.jpg,0,bird,train
data\raw\train\dog\dog_train_01668.jpg,5,dog,train
data\raw\train\snail\snail_train_01669.jpg,6,snail,train
data\raw\train\bird\bird_train_01670.jpg,0,bird,train
data\raw\train\bird\bird_train_01671.jpg,0,bird,train
data\raw\train\deer\deer_train_01672.jpg,4,deer,train
data\raw\train\llama\llama_train_01673.jpg,2,llama,train
data\raw\train\dog\dog_train_01674.jpg,5,dog,train
data\raw\train\snail\snail_train_01675.jpg,6,snail,train
data\raw\train\dog\dog_train_01676.jpg,5,dog,train
data\raw\train\deer\deer_train_01677.jpg,4,deer,train
data\raw\train\snail\snail_train_01678.jpg,6,snail,train
data\raw\train\dog\dog_train_01679.jpg,5,dog,train
data\raw\train\bird\bird_train_01680.jpg,0,bird,train
data\raw\train\llama\llama_train_01681.jpg,2,llama,train
data\raw\train\dog\dog_train_01682.jpg,5,dog,train
data\raw\train\bird\bird_train_01683.jpg,0,bird,train
data\raw\train\deer\deer_train_01684.jpg,4,deer,train
data\raw\train\dog\dog_train_01685.jpg,5,dog,train
data\raw\train\bird\bird_train_01686.jpg,0,bird,train
data\raw\train\snail\snail_train_01687.jpg,6,snail,train
data\raw\train\bird\bird_train_01688.jpg,0,bird,train
data\raw\train\snail\snail_train_01689.jpg,6,snail,train
data\raw\train\llama\llama_train_01690.jpg,2,llama,train
data\raw\train\dog\dog_train_01691.jpg,5,dog,train
data\raw\train\llama\llama_train_01692.jpg,2,llama,train
data\raw\train\dog\dog_train_01693.jpg,5,dog,train
data\raw\train\bird\bird_train_01694.jpg,0,bird,train
data\raw\train\swan\swan_train_01695.jpg,7,swan,train
data\raw\train\snail\snail_train_01696.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01697.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01698.jpg,5,dog,train
data\raw\train\deer\deer_train_01699.jpg,4,deer,train
data\raw\train\swan\swan_train_01700.jpg,7,swan,train
data\raw\train\deer\deer_train_01701.jpg,4,deer,train
data\raw\train\deer\deer_train_01702.jpg,4,deer,train
data\raw\train\dog\dog_train_01703.jpg,5,dog,train
data\raw\train\llama\llama_train_01704.jpg,2,llama,train
data\raw\train\bird\bird_train_01705.jpg,0,bird,train
data\raw\train\bird\bird_train_01706.jpg,0,bird,train
data\raw\train\llama\llama_train_01707.jpg,2,llama,train
data\raw\train\swan\swan_train_01708.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01709.jpg,3,rabbit,train
data\raw\train\bird\bird_train_01710.jpg,0,bird,train
data\raw\train\swan\swan_train_01711.jpg,7,swan,train
data\raw\train\llama\llama_train_01712.jpg,2,llama,train
data\raw\train\cat\cat_train_01713.jpg,1,cat,train
data\raw\train\bird\bird_train_01714.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01715.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01716.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01717.jpg,4,deer,train
data\raw\train\dog\dog_train_01718.jpg,5,dog,train
data\raw\train\bird\bird_train_01719.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01720.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01721.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01722.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01723.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01724.jpg,6,snail,train
data\raw\train\bird\bird_train_01725.jpg,0,bird,train
data\raw\train\swan\swan_train_01726.jpg,7,swan,train
data\raw\train\deer\deer_train_01727.jpg,4,deer,train
data\raw\train\bird\bird_train_01728.jpg,0,bird,train
data\raw\train\swan\swan_train_01729.jpg,7,swan,train
data\raw\train\swan\swan_train_01730.jpg,7,swan,train
data\raw\train\cat\cat_train_01731.jpg,1,cat,train
data\raw\train\llama\llama_train_01732.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01733.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01734.jpg,5,dog,train
data\raw\train\dog\dog_train_01735.jpg,5,dog,train
data\raw\train\dog\dog_train_01736.jpg,5,dog,train
data\raw\train\snail\snail_train_01737.jpg,6,snail,train
data\raw\train\cat\cat_train_01738.jpg,1,cat,train
data\raw\train\dog\dog_train_01739.jpg,5,dog,train
data\raw\train\snail\snail_train_01740.jpg,6,snail,train
data\raw\train\swan\swan_train_01741.jpg,7,swan,train
data\raw\train\bird\bird_train_01742.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01743.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01744.jpg,5,dog,train
data\raw\train\snail\snail_train_01745.jpg,6,snail,train
data\raw\train\dog\dog_train_01746.jpg,5,dog,train
data\raw\train\cat\cat_train_01747.jpg,1,cat,train
data\raw\train\bird\bird_train_01748.jpg,0,bird,train
data\raw\train\cat\cat_train_01749.jpg,1,cat,train
data\raw\train\dog\dog_train_01750.jpg,5,dog,train
data\raw\train\bird\bird_train_01751.jpg,0,bird,train
data\raw\train\deer\deer_train_01752.jpg,4,deer,train
data\raw\train\llama\llama_train_01753.jpg,2,llama,train
data\raw\train\snail\snail_train_01754.jpg,6,snail,train
data\raw\train\cat\cat_train_01755.jpg,1,cat,train
data\raw\train\deer\deer_train_01756.jpg,4,deer,train
data\raw\train\cat\cat_train_01757.jpg,1,cat,train
data\raw\train\dog\dog_train_01758.jpg,5,dog,train
data\raw\train\dog\dog_train_01759.jpg,5,dog,train
data\raw\train\dog\dog_train_01760.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01761.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01762.jpg,2,llama,train
data\raw\train\swan\swan_train_01763.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01764.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01765.jpg,4,deer,train
data\raw\train\bird\bird_train_01766.jpg,0,bird,train
data\raw\train\dog\dog_train_01767.jpg,5,dog,train
data\raw\train\cat\cat_train_01768.jpg,1,cat,train
data\raw\train\cat\cat_train_01769.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01770.jpg,3,rabbit,train
data\raw\train\bird\bird_train_01771.jpg,0,bird,train
data\raw\train\llama\llama_train_01772.jpg,2,llama,train
data\raw\train\cat\cat_train_01773.jpg,1,cat,train
data\raw\train\bird\bird_train_01774.jpg,0,bird,train
data\raw\train\bird\bird_train_01775.jpg,0,bird,train
data\raw\train\deer\deer_train_01776.jpg,4,deer,train
data\raw\train\cat\cat_train_01777.jpg,1,cat,train
data\raw\train\bird\bird_train_01778.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01779.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01780.jpg,4,deer,train
data\raw\train\snail\snail_train_01781.jpg,6,snail,train
data\raw\train\swan\swan_train_01782.jpg,7,swan,train
data\raw\train\bird\bird_train_01783.jpg,0,bird,train
data\raw\train\cat\cat_train_01784.jpg,1,cat,train
data\raw\train\deer\deer_train_01785.jpg,4,deer,train
data\raw\train\dog\dog_train_01786.jpg,5,dog,train
data\raw\train\bird\bird_train_01787.jpg,0,bird,train
data\raw\train\deer\deer_train_01788.jpg,4,deer,train
data\raw\train\bird\bird_train_01789.jpg,0,bird,train
data\raw\train\llama\llama_train_01790.jpg,2,llama,train
data\raw\train\snail\snail_train_01791.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01792.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01793.jpg,4,deer,train
data\raw\train\swan\swan_train_01794.jpg,7,swan,train
data\raw\train\dog\dog_train_01795.jpg,5,dog,train
data\raw\train\dog\dog_train_01796.jpg,5,dog,train
data\raw\train\cat\cat_train_01797.jpg,1,cat,train
data\raw\train\deer\deer_train_01798.jpg,4,deer,train
data\raw\train\dog\dog_train_01799.jpg,5,dog,train
data\raw\train\swan\swan_train_01800.jpg,7,swan,train
data\raw\train\dog\dog_train_01801.jpg,5,dog,train
data\raw\train\dog\dog_train_01802.jpg,5,dog,train
data\raw\train\deer\deer_train_01803.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01804.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01805.jpg,4,deer,train
data\raw\train\cat\cat_train_01806.jpg,1,cat,train
data\raw\train\bird\bird_train_01807.jpg,0,bird,train
data\raw\train\bird\bird_train_01808.jpg,0,bird,train
data\raw\train\bird\bird_train_01809.jpg,0,bird,train
data\raw\train\dog\dog_train_01810.jpg,5,dog,train
data\raw\train\deer\deer_train_01811.jpg,4,deer,train
data\raw\train\bird\bird_train_01812.jpg,0,bird,train
data\raw\train\swan\swan_train_01813.jpg,7,swan,train
data\raw\train\dog\dog_train_01814.jpg,5,dog,train
data\raw\train\bird\bird_train_01815.jpg,0,bird,train
data\raw\train\llama\llama_train_01816.jpg,2,llama,train
data\raw\train\llama\llama_train_01817.jpg,2,llama,train
data\raw\train\bird\bird_train_01818.jpg,0,bird,train
data\raw\train\snail\snail_train_01819.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01820.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01821.jpg,1,cat,train
data\raw\train\llama\llama_train_01822.jpg,2,llama,train
data\raw\train\deer\deer_train_01823.jpg,4,deer,train
data\raw\train\bird\bird_train_01824.jpg,0,bird,train
data\raw\train\deer\deer_train_01825.jpg,4,deer,train
data\raw\train\dog\dog_train_01826.jpg,5,dog,train
data\raw\train\deer\deer_train_01827.jpg,4,deer,train
data\raw\train\bird\bird_train_01828.jpg,0,bird,train
data\raw\train\deer\deer_train_01829.jpg,4,deer,train
data\raw\train\cat\cat_train_01830.jpg,1,cat,train
data\raw\train\dog\dog_train_01831.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01832.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01833.jpg,5,dog,train
data\raw\train\bird\bird_train_01834.jpg,0,bird,train
data\raw\train\dog\dog_train_01835.jpg,5,dog,train
data\raw\train\dog\dog_train_01836.jpg,5,dog,train
data\raw\train\cat\cat_train_01837.jpg,1,cat,train
data\raw\train\deer\deer_train_01838.jpg,4,deer,train
data\raw\train\bird\bird_train_01839.jpg,0,bird,train
data\raw\train\snail\snail_train_01840.jpg,6,snail,train
data\raw\train\swan\swan_train_01841.jpg,7,swan,train
data\raw\train\deer\deer_train_01842.jpg,4,deer,train
data\raw\train\bird\bird_train_01843.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01844.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01845.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01846.jpg,6,snail,train
data\raw\train\llama\llama_train_01847.jpg,2,llama,train
data\raw\train\snail\snail_train_01848.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01849.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01850.jpg,2,llama,train
data\raw\train\cat\cat_train_01851.jpg,1,cat,train
data\raw\train\cat\cat_train_01852.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01853.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01854.jpg,7,swan,train
data\raw\train\snail\snail_train_01855.jpg,6,snail,train
data\raw\train\bird\bird_train_01856.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01857.jpg,3,rabbit,train
data\raw\train\snail\snail_train_01858.jpg,6,snail,train
data\raw\train\swan\swan_train_01859.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01860.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01861.jpg,7,swan,train
data\raw\train\swan\swan_train_01862.jpg,7,swan,train
data\raw\train\snail\snail_train_01863.jpg,6,snail,train
data\raw\train\swan\swan_train_01864.jpg,7,swan,train
data\raw\train\cat\cat_train_01865.jpg,1,cat,train
data\raw\train\cat\cat_train_01866.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01867.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01868.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01869.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01870.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01871.jpg,5,dog,train
data\raw\train\deer\deer_train_01872.jpg,4,deer,train
data\raw\train\cat\cat_train_01873.jpg,1,cat,train
data\raw\train\swan\swan_train_01874.jpg,7,swan,train
